product_name,target_cc,concentration,20220519,20220520,pval.reporter,pval.image,FDR.reporter,FDR.image,zscore.reporter,zscore.image
AC480 (BMS-599626),EGFR;ERBB2;ERBB4,low,0.0530640077230901,0.011074210556263488,0.7117219594343993,0.6224736202153458,0.8661970224905516,0.8610700390467435,0.032069109139676796,0.2990204150062905
Acadesine,PRKAA1,high,0.030162771695332116,-0.17197087315503018,0.5280715877413331,0.28883502658315635,0.6537680340491253,0.7430152993345391,-0.07090405072984904,0.667870471098471
Acadesine,PRKAA1,low,0.056122554192682535,-0.07551581904327319,0.9187679787215304,0.8127962595549996,0.9561320505772676,0.96350200015741,-0.009696632425295327,-0.14674674567037108
Acalabrutinib (ACP-196),BTK,high,0.1749958592384988,-0.04391967614640326,0.5692140820239572,0.18733342438528333,0.5352979587668564,0.7709420911748334,0.06553809154604777,0.9430205485703016
Acalabrutinib (ACP-196),BTK,low,-0.07708720167705978,0.004075404156094412,0.6854285942701809,0.9013337243638966,0.963257570716135,0.8464268088614563,-0.036505898760482686,-0.08297285889350652
AEE788 (NVP-AEE788),EGFR;ERBB2;FLT1,high,0.662857755589001,0.8825472698464628,0.00652976535823957,0.04859745742022131,0.25764685070307414,0.13762789607555578,0.7727025127177318,1.4981748054363375
AEE788 (NVP-AEE788),EGFR;ERBB2;FLT1,low,0.4820283570023456,0.2500221768118104,0.04541169072222798,0.785807548432547,0.9529216300935328,0.25371392721236197,0.366025266907078,-0.1543396228354584
Afatinib (BIBW2992),EGFR;ERBB2;ERBB4,high,-0.2329578535425603,-0.02124613355086617,0.3022256613805012,0.00101486011327327,0.03100156012689563,0.5433270316952831,-0.12710199354671323,-5.190348297972505
Afatinib (BIBW2992),EGFR;ERBB2;ERBB4,low,0.0011141639646705776,0.05545062675227386,0.7458381897041435,0.2633188383289975,0.6279518021860665,0.8838709170100494,0.02828239535847222,-0.6620644342208123
Afatinib (BIBW2992) Dimaleate,EGFR;ERBB2;ERBB4,low,-0.04699219446552563,0.02045083002303535,0.8794624336631953,0.9633735624394176,0.9866286540605668,0.9532071452148683,-0.013270682221245141,-0.02610226120710427
Afuresertib (GSK2110183),AKT1;AKT2;AKT3,high,-0.23579579338522738,-0.3613575256103652,0.04655899162842197,2.735678206176346e-4,0.01595802753554493,0.2543710762138176,-0.2985766594977963,4.3547786130490165
Afuresertib (GSK2110183),AKT1;AKT2;AKT3,low,-0.08003629576516894,0.1302814849456349,0.8193398457800207,0.19701914210116547,0.5520589423370678,0.9272027344266532,0.025122594590232986,1.1374521696100823
AG-1024,CISD1;IGF1R,high,-0.37092086492923104,-0.6265785215291236,0.024072209981432058,0.2178175420503176,0.5910348809801407,0.2106318373375305,-0.49874969322917734,-0.8636551515696107
AG-1024,CISD1;IGF1R,low,-0.051767723791637334,-0.25137318494778377,0.22825064538972537,0.2962908718269162,0.6586247801648528,0.46311725151538485,-0.15157045436971056,-0.7049314182510864
AG-1478 (Tyrphostin AG-1478),EGFR;FBP1;ATAD5,high,-0.1611420584221598,-0.144685150387929,0.15129856248360898,0.14942401715147788,0.48289927961044365,0.41431391193555517,-0.15291360440504442,1.2674917814823343
AG-1478 (Tyrphostin AG-1478),EGFR;FBP1;ATAD5,low,-0.16897016888534203,0.14656602434746985,0.9335529971610356,0.18435944835215887,0.5351429236104521,0.970825772349452,-0.011202072268936089,1.0285500453187828
AG-18,ALPL;PTK2B;ALDH1A1,high,-0.33194229381580553,-0.15931522795566644,0.085914921928892593,0.940108630168565,0.9806173760213568,0.33710871430128125,-0.24562876088573599,-0.04522220197978149
AG-18,ALPL;PTK2B;ALDH1A1,low,0.005334775530120126,-0.04382995369413542,0.8237145916608468,0.06828020222228381,0.3318314373151141,0.9272640768957561,-0.019247589082007646,1.2330917130320846
AG-490 (Tyrphostin B42),EGFR;MAPT;TDP1,high,0.08295994943834928,0.3440615649804862,0.15758796340886594,0.6804294459702827,0.9009194831577634,0.41807167487810803,0.21351075720941773,-0.2453444648306221
AG-490 (Tyrphostin B42),EGFR;MAPT;TDP1,low,0.10654259316895386,0.005816342039400273,0.5511346603313851,0.08960963828777897,0.3874981346155484,0.762293270401394,0.056179467604177066,-1.0952134456332752
Akti-1/2,AKT2;ACP1;AKT1,high,-0.20751358261294753,-0.28033314587067415,0.06304276324642304,0.07278359417481313,0.3434143894160943,0.29667182704199074,-0.24392336424181082,-1.7119876810699273
Akti-1/2,AKT2;ACP1;AKT1,low,0.11239893120414542,-0.08144247977666727,0.8841689357265423,0.16175711093448153,0.5025045359054232,0.9532071452148683,0.015478225713739073,0.8967179244336255
Alisertib (MLN8237),AURKA;AURKB;GABRA1,high,-0.11011963041950089,0.032797164089837044,0.6942300374154666,0.05601118855073736,0.2863042028310599,0.851579135087528,-0.03866123316483192,1.3403394636396246
Alisertib (MLN8237),AURKA;AURKB;GABRA1,low,0.2542130147014733,0.267505023972541,0.049668955320655496,0.7073810299648525,0.9109277382870228,0.2624020281091234,0.26085901933700717,0.37783744649665296
Amcasertib (BBI503),Stemness kinase,high,0.16499875501915404,-0.22072811735226616,0.8560038708726825,0.11252308439967404,0.4221260739321105,0.9425076810508407,-0.027864681166556063,1.0155046003185333
Amcasertib (BBI503),Stemness kinase,low,0.041030991684600886,-0.04065130826901512,0.9982907227266682,0.1890595094482436,0.5366445810223375,0.9996219840712255,1.8984170779288295e-4,-1.238069099032988
AMG 337,MET,high,-0.08371197206753284,0.11604746203735694,0.8804051851700692,0.09513827681577962,0.3950239778467483,0.9532071452148683,0.016167744984912052,-1.6565863338630205
AMG 337,MET,low,-0.01820275260843417,0.055751846260376284,0.8316082028112651,0.6497270137425692,0.8783980596751488,0.9283508660196632,0.01877454682597106,-0.3620390345647549
AMG-458,MET;MST1R;CSF1R,high,-0.08541044372333445,0.06100125673222488,0.9003589706446925,0.29307270207274966,0.6562332684243068,0.9585570790133608,-0.012204593495554784,-0.7144540688042711
AMG-458,MET;MST1R;CSF1R,low,0.09442777013722815,-0.21621514774686684,0.6540402120048556,0.08607805292879742,0.3795125151465536,0.8267776946336776,-0.060893688804819344,-1.1610809850387134
AMG-900,AURKA;AURKB;AURKC,high,0.4185007549505275,0.27970016615868165,0.0337953578921763,0.6988513342414407,0.9109277382870228,0.23656750524523412,0.3491004605546046,-0.2980439508313973
AMG-900,AURKA;AURKB;AURKC,low,0.32925162111552164,0.1683964202868111,0.07991185170864253,0.5021495950910305,0.8012061560420675,0.33117323251694736,0.24882402070116638,0.5112938446551245
AMG319,PIK3CD;PIK3CG,high,0.17420539923428638,0.1389732771523506,0.1468420357006722,0.413167510942538,0.7616291904299947,0.40809697266688055,0.1565893381933185,-0.4844454883389182
AMG319,PIK3CD;PIK3CG,low,-0.07701269069609637,-0.08683282002668731,0.3733536846957773,0.6328162145961315,0.8706396759395308,0.598906756131928,-0.08192275536139185,-0.286412178555815
Amlexanox,PDE4A;PDE4B;PDE4C,high,0.0446276109142685,1.4255541782494605,0.19091703482562028,0.301654637142183,0.6615776059032834,0.43842525756760214,0.7350908945818645,-0.6306626533412916
Amlexanox,PDE4A;PDE4B;PDE4C,low,0.42824704696461235,0.8337878062341509,0.02706261482744534,0.7542724340486979,0.9347405701656016,0.2187634149448539,0.6310174265993816,-0.20176353313238085
Amuvatinib (MP-470),FLT3;KIT;MET,high,-1.167513067780575,-0.2417330925659049,0.10212057403987167,9.880391296197978e-4,0.03091839520249269,0.3585424543092673,-0.7046230801732399,-2.904438388464038
Amuvatinib (MP-470),FLT3;KIT;MET,low,-0.4273479172829728,-0.24042623951554545,0.045985649307240604,0.6124627009278913,0.8596674993730189,0.25371392721236197,-0.33388707839925913,-0.3485861063030475
ANA-12,NTRK2,high,0.661197691167025,0.07004990916833648,0.16609295915249708,0.7394093299485294,0.9264279007069952,0.4189732302945872,0.3656238001676807,-0.18687899447469017
ANA-12,NTRK2,low,0.28328839533529004,0.08934901170949179,0.1592657435530421,0.47837435488562285,0.7908534374024967,0.41807167487810803,0.1863187035223909,0.5207971578236797
Anacardic Acid,EP300;KAT2B;SAE1,high,-0.13244851894334733,-0.004856544792600673,0.4894692201436383,0.6410993093635993,0.8750323552271254,0.7074552829595032,-0.068652531867974,0.26407922358293334
Anacardic Acid,EP300;KAT2B;SAE1,low,-0.10650018400115467,-0.09004248917541544,0.30114449988778436,0.991064043111187,0.9970401322367324,0.5422537618558175,-0.09827133658828505,0.00755693057355213
AP26113,ALK;IGF1R;ROS1,high,0.09162278457781654,0.8368150681705551,0.1554789707087774,0.00514914483624457,0.07864705743930699,0.4175933985463566,0.4642189263741858,2.390540964345141
AP26113,ALK;IGF1R;ROS1,low,0.40906291618892215,0.2830835287312027,0.0328429870664437,0.4812012269110368,0.7908534374024967,0.23394662252093396,0.34607322246006245,0.42669774457590454
Apatinib,KDR;MAP3K20;RET,high,0.19249510923925858,0.072082423912327,0.22747333969814543,0.7424949778425787,0.9292010256798704,0.46311725151538485,0.1322887665757928,0.19279158611634636
Apatinib,KDR;MAP3K20;RET,low,-0.028480448594709554,0.1407134198509226,0.5910752667149289,0.28146827224587767,0.6451018674022889,0.7843652828444554,0.05611648562810652,-0.7030748886422754
APS-2-79 HCl,MAP2K1;MAP2K2;RAF1,high,-0.1705469336993792,0.004772214366949287,0.4469535247584759,0.3549889146430483,0.7217920403914913,0.6673679258969057,-0.08288735966621497,0.6140917087137225
APS-2-79 HCl,MAP2K1;MAP2K2;RAF1,low,-0.02538122475174479,-8.019719373417164e-4,0.8775927733316543,0.9294789625151824,0.9774766466450648,0.9532071452148683,-0.013091598344543253,0.05270169560737538
APTSTAT3-9R,STAT3,high,0.24306657222708605,0.15761506885473056,0.0990473392318071,0.7588435527278355,0.9347405701656016,0.3564125653656374,0.2003408205409083,-0.19126228304511916
APTSTAT3-9R,STAT3,low,0.05380588480522425,0.21930398076459776,0.24281071023007034,0.8958087847840114,0.963257570716135,0.47543355849244545,0.136554932784911,0.0811632370720039
AR-A014418,GSK3B;AURKB;CDK2,high,0.5657640039461133,0.22769157852795255,0.06048898073215843,0.3915581882701479,0.7382631262358851,0.2939738916429931,0.3967277912370329,0.5620248803965929
AR-A014418,GSK3B;AURKB;CDK2,low,0.3166405079432143,0.17844934192947043,0.07432931374423284,0.9454751965613024,0.980893950582324,0.3162710306675867,0.24754492493634236,0.04140842956693852
AS-252424,PIK3CA;PIK3CG;CBX1,high,-0.20273398934951184,-0.0012490437864748829,0.38256660177384666,0.7338069250593169,0.9228067120026214,0.6094944437933261,-0.10199151656799336,0.20556520959791336
AS-252424,PIK3CA;PIK3CG;CBX1,low,0.05978103966705665,0.2503724277785882,0.2145352282257748,0.5352771086168354,0.819523305913365,0.45335746342050526,0.15507673372282244,-0.4772172353458748
AS-604850,NPC1;RAB9A,high,-0.04112665546845726,0.03912856356681718,0.9909906655951224,0.3911585818607023,0.7382631262358851,0.9978783760608756,-9.990459508200378e-4,0.5549576431658898
AS-604850,NPC1;RAB9A,low,-0.08786483587925771,-0.01240203557989596,0.5813378128673133,0.7596248372852098,0.9347405701656016,0.7797585034866957,-0.050133435729576833,-0.17420211910586278
Asiatic Acid,AKR1B10,high,-0.09067218926793048,-0.3314539630125128,0.14973534214423273,0.24512416943882115,0.6178670125540423,0.4110381941214232,-0.21106307614022163,0.7328827587121899
Asiatic Acid,AKR1B10,low,-0.1147024557249957,-0.2842697701600325,0.1291602408834363,0.8258000334066553,0.9561320505772676,0.38608765356880786,-0.19948611294251412,-0.1626852103874664
ASP3026,ALK;Q6ZSR9;AAK1,high,0.3213402600567218,0.5119629828684945,0.02750150884243918,0.03538948782984033,0.21713298100070105,0.22001207073951343,0.41665162146260815,1.7895678954225849
ASP3026,ALK;Q6ZSR9;AAK1,low,0.20119752019852027,0.31267473432485693,0.06251885679490066,0.29447935131568004,0.6582177835157099,0.29544776206872886,0.2569361272616886,0.8136183768304499
AST-1306,EGFR;ERBB2;ERBB4,high,0.5613750591270076,0.07097315110287353,0.16400368488588865,0.00263728473358594,0.049759357546923,0.4189732302945872,0.31617410511494054,-4.3943427530587185
AST-1306,EGFR;ERBB2;ERBB4,low,0.2054518146289955,0.29324086347770584,0.062316666073597586,0.15392011945867945,0.49180797353164546,0.29544776206872886,0.24934633905335069,-0.9031057439732428
AT13148,ROCK1;ROCK2;AKT1,high,-0.24269879127731345,-0.11357049893598627,0.14040552603508513,0.18594512321663653,0.5352979587668564,0.3970844561941663,-0.17813464510664986,-0.7881710574901651
AT13148,ROCK1;ROCK2;AKT1,low,-0.29284110188998536,-0.1206176990442083,0.1217096330048419,0.59967303773209,0.8529216123572796,0.3756230414771782,-0.2067294004670968,-0.31092686834416533
AT7867,AKT2,high,1.5841697475839946,0.9741171859175385,0.010216407794299016,0.02244658840068214,0.17040812377559286,0.15257846717487136,1.2791434667507666,2.787318996066006
AT7867,AKT2,low,0.4803934410771276,0.3079759736915964,0.029004484637191984,0.13799436085674177,0.4622630939404692,0.22378151292085524,0.394184707384362,-0.8976423473361149
AT9283,ABL1;AURKA;AURKB,low,11.926745011774688,4.820914450595023,0.03552064803973795,0.00279356538960504,0.05194412166468507,0.23965738436449704,8.373829731184856,2.724934529460333
Aurora A Inhibitor I,AURKA;AURKB,high,-0.8922650980273374,-0.7675880126862621,0.0034373582283306874,0.6296377330556935,0.8698728904250973,0.13762789607555578,-0.8299265553567998,0.3386763363345715
Aurora A Inhibitor I,AURKA;AURKB,low,-0.3779636633238832,-0.33997114083983043,0.023601586738114157,0.1195988136706854,0.4360588010988356,0.20912795666657324,-0.35896740208185685,1.224919930057614
Autophinib,PIK3C3,high,12.04945166975242,0.6540255469083845,0.17167382202159417,0.8767525515220773,0.9611544181175864,0.4263858085322793,6.351738608330402,0.13852130705669005
Autophinib,PIK3C3,low,1.3636786136941668,0.2817711660328569,0.10033771415140076,0.7220199068467001,0.91446351479202,0.35789248359735304,0.8227248898635118,-0.20218881125206536
AVL-292,BTK;JAK3;TEC,high,-0.25394082277966973,-0.0018648209004372095,0.3308111809805576,0.3590740436674879,0.7251752218218253,0.5665267931165513,-0.12790282184005347,0.5482757348698423
AVL-292,BTK;JAK3;TEC,low,-0.14485367874860075,0.0031054537381937494,0.4900673805995326,0.03999594100783232,0.22319198591305625,0.7074552829595032,-0.07087411250520351,1.3749782390605985
Axitinib,FLT1;FLT4;KDR,high,0.6505322278475286,0.5748395337482205,0.006473618167337376,0.903945530118649,0.963257570716135,0.13762789607555578,0.6126858807978746,-0.08075577704791775
Axitinib,FLT1;FLT4;KDR,low,0.7429630595502946,0.6810495663156592,0.004195092750149532,0.8754702421830212,0.9611544181175864,0.13762789607555578,0.7120063129329769,0.10766380188185064
AZ 628,BRAF;YES1,high,0.025052190514957186,0.01198994392905101,0.8273743612568665,0.1033915771564296,0.4077409564999155,0.9283508660196632,0.018521067222004098,1.1002878148867326
AZ 628,BRAF;YES1,low,0.09206891518265305,0.016656036586345534,0.5519887173162666,0.7949178043059365,0.9558372209344072,0.762293270401394,0.05436247588449929,-0.1561873999918493
AZ 960,JAK2;JAK3,high,1.0012312343236496,-0.01748470998896075,0.22797911046601196,0.05757003495227786,0.29194606657617583,0.46311725151538485,0.4918732621673444,1.4391237021418366
AZ 960,JAK2;JAK3,low,0.4828705313002207,-0.15461415100900125,0.4922573242026588,0.8617945067215471,0.961050188703558,0.7086480759729792,0.1641281901456097,0.1124464353000728
AZ191,DYRK1B,high,0.02429479120204897,0.758426832543995,0.20343184225165853,0.00807623781837055,0.09963281847085977,0.4493957856446895,0.39136081187302196,2.060327431397283
AZ191,DYRK1B,low,0.07470631899967302,0.4784439161650983,0.16042465429237618,0.09853534668317136,0.4026141713200919,0.41882427227846464,0.2765751175823857,1.0996428175921664
AZ20,ATR;MTOR,low,-0.004831500561225884,-0.1870773814428958,0.39266612633649073,0.40376178646400046,0.752240503085661,0.6166046219713339,-0.09595444100206084,0.486991095118158
AZ5104,EGFR,low,-0.5555083023565871,-0.4243401100744412,0.01407939003680412,0.8547930912085964,0.961050188703558,0.1642595504293814,-0.48992420621551414,0.12603922713114998
AZD1080,GSK3B;CAMK2A;CAMK2G,high,12.333554202497833,4.187820954363383,0.05056109043286819,0.00227540634338157,0.04665795815051279,0.26586113279254636,8.260687578430609,2.9659533547836374
AZD1080,GSK3B;CAMK2A;CAMK2G,low,10.972865999164059,17.248103542907423,0.006909845086473463,0.02927659881648782,0.19879072163286396,0.13762789607555578,14.11048477103574,1.9517587502856903
AZD1208,PIM1;PIM2;PIM3,high,-0.6823287550718771,-0.1727918734619121,0.09756005299869155,0.6956640015440769,0.9109277382870228,0.3564125653656374,-0.42756031426689456,-0.2871175665711168
AZD1208,PIM1;PIM2;PIM3,low,-0.13289355646247455,-0.19870652713981743,0.13777798208457806,0.8352771336026111,0.9561320505772676,0.3946581584008374,-0.165800041801146,-0.12457154810157976
AZD1480,JAK2;NTRK1;STAT3,high,0.42070481842742136,0.020088383127116815,0.23120223148618613,0.00133552451726454,0.03496893787041661,0.46574130881766207,0.22039660077726908,2.756147815359176
AZD1480,JAK2;NTRK1;STAT3,low,-0.12503696144642049,-0.4531906543238359,0.11365557332462066,0.9435562689261752,0.980893950582324,0.37329689772309427,-0.2891138078851282,0.04067833293481578
AZD2014,MTOR;PIK3CA;PIK3CB,low,0.11715140712818103,0.1821052984218946,0.1657573418380187,0.7613269811904353,0.9347405701656016,0.4189732302945872,0.14962835277503783,0.26721366698795074
AZD2858,GSK3B,high,11.884012817232954,18.381888378712308,0.006299061212735356,0.04093488593120777,0.2257583958761153,0.13762789607555578,15.13295059797263,2.1484665611518428
AZD2858,GSK3B,low,10.17973343784817,2.0179850501387233,0.09849729097909432,0.17422223822163008,0.5217426689392407,0.3564125653656374,6.098859243993447,1.0272606964423352
AZD2932,FLT3;FLT4;KDR,high,-1.257682805699544,0.023906354120759764,0.22523841405933703,0.9199320014375492,0.9706628249284626,0.46311725151538485,-0.6168882257893921,0.07031439278849579
AZD2932,FLT3;FLT4;KDR,low,-0.1976333252972924,0.09280674655148365,0.6871138485142639,0.43503451851972386,0.7688345700937548,0.846584640335993,-0.05241328937290438,-0.5111302508542035
AZD3463,ALK;IGF1R,high,1.4140168735563785,-0.4907766872348433,0.49035524186493457,0.5927396146473443,0.8525615757763932,0.7074552829595032,0.4616200931607676,0.6466503382459723
AZD3463,ALK;IGF1R,low,-0.35928978556325125,-0.14434281441172442,0.09633388895036064,0.27339717120097906,0.642206690511351,0.3551203164310144,-0.25181629998748783,0.7429966072940855
AZD3759,EGFR;DRD2;KDR,high,-0.11388002352911467,-0.0137460386052763,0.502422197697578,0.9014640521089428,0.963257570716135,0.7195816642215951,-0.06381303106719548,-0.09644036290435498
AZD3759,EGFR;DRD2;KDR,low,0.1131054034591545,-0.016219698061750523,0.6180877592401183,0.378321502546703,0.7316836494389807,0.8039231564300883,0.04844285269870199,0.5086448721614569
AZD4547,FGFR1;FGFR2;FGFR3,high,0.12268615972616446,0.10203881128110213,0.2509649530537009,0.7964625167353935,0.9558372209344072,0.48629887096910906,0.1123624855036333,0.14460186129447958
AZD4547,FGFR1;FGFR2;FGFR3,low,-0.03499170857893628,0.007440339430792525,0.872426012691919,0.3696422391561385,0.7284961487516524,0.9495793335422248,-0.013775684574071877,0.5827629346613866
AZD5363,AKT1;AKT2;AKT3,high,-0.3992857401409595,-0.4411316562601042,0.015973042046605723,0.7082363930155803,0.9109277382870228,0.18070512214341827,-0.42020869820053186,0.383345447515923
AZD5363,AKT1;AKT2;AKT3,low,-0.4088188384315818,-0.15933224747172392,0.08622240545617407,0.719944724643353,0.914456447724951,0.33710871430128125,-0.2840755429516528,0.4163833944871215
AZD5438,CDK1;CDK2;CDK4,low,2.0615230766571853,1.5389691371888923,0.0029489386326383643,0.2972281743690178,0.6586247801648528,0.13762789607555578,1.8002461069230389,-0.7554469769392517
AZD6482,PIK3CA;PIK3CB;PIK3CD,high,0.27900077044917404,0.29169366131864427,0.040253077531264767,0.32840109070727913,0.6956093920972158,0.2504635935278697,0.28534721588390916,0.6553586828500144
AZD6482,PIK3CA;PIK3CB;PIK3CD,low,0.008628679975559064,0.15005323526136932,0.4406068423389084,0.2537319638104377,0.6195979553957293,0.663279117499432,0.07934095761846419,0.6748131140009493
AZD6738,ATR,high,-0.1711697628291795,0.029174539270914835,0.5262731862193959,0.00245101541355042,0.04892091121592058,0.7423500863548154,-0.07099761177913233,2.9211007282365347
AZD6738,ATR,low,-0.020130652296594945,-0.03196912177847713,0.7601350706735797,0.5855984158728006,0.8432354293656601,0.8891191829593595,-0.026049887037536038,0.4292602867119582
AZD8186,PIK3CA;PIK3CB;PIK3CD,high,0.39456187292180933,-0.04092254617892159,0.3379608419917987,0.14054704299657522,0.4683684575704053,0.5667507481399272,0.17681966337144386,0.9558591834395864
AZD8186,PIK3CA;PIK3CB;PIK3CD,low,0.06491415210252963,0.011963955845178243,0.6621179406266466,0.4922028710288659,0.7945711415190684,0.8322919118988151,0.038439053973853936,0.4051516210970818
AZD8330,MAP2K1;MAP2K2;MAP2K5,high,-0.2750257040665333,-0.2354154413092096,0.05351038366438862,0.13354910304823112,0.4577428100258194,0.2736604096078322,-0.25522057268787146,0.9410696874008644
AZD8330,MAP2K1;MAP2K2;MAP2K5,low,-0.09716064274400911,-0.3055484495025053,0.14545098085709574,0.18717131493902392,0.5352979587668564,0.406053475153388,-0.2013545461232572,0.8607307223453269
AZD8835,PIK3CA;PIK3CB;PIK3CD,high,0.2800101918684789,0.05492403022142247,0.2109281395242137,0.5090049239638231,0.804252853997026,0.45335494177211255,0.16746711104495068,0.460908410584268
AZD8835,PIK3CA;PIK3CB;PIK3CD,low,0.10047463504279029,-0.1816432024241216,0.7497119385353098,0.16072654516246113,0.5017327431713811,0.8838709170100494,-0.040584283690665655,0.8786394521398392
AZD8931 (Sapitinib),EGFR;ERBB2;ERBB3,high,0.17542170474378974,0.1224170515148113,0.1641503737787972,0.9854354372172393,0.9947393123129172,0.4189732302945872,0.1489193781293005,-0.01416967829531897
AZD8931 (Sapitinib),EGFR;ERBB2;ERBB3,low,0.029281975636059054,0.11406269672118564,0.44867946630170535,0.6393069608537822,0.8742831994931373,0.6673679258969057,0.07167233617862234,-0.30168056797913895
AZD9291,EGFR;ERBB3;KCNH2,low,-0.08224051120333628,-0.012866346304091737,0.5976435749457846,0.11553328795185731,0.42964987954270417,0.7884108409178784,-0.04755342875371401,1.087146949586843
Bafetinib (INNO-406),ABL1;LYN;ABL2,high,-0.13890388147538912,0.20196510234618661,0.8238116729933318,0.4085427714202764,0.7552743166170239,0.9272640768957561,0.031530610435398745,0.4854275541351889
Bafetinib (INNO-406),ABL1;LYN;ABL2,low,-0.0832384258269227,0.08621808288833478,0.9882691343917682,0.3438412627523233,0.7142738774952103,0.9973695057619293,0.0014898285307060402,-0.5956925560139334
Bakuchiol,Immunology & Inflammation related,high,0.05383715296075424,-0.09574213589475081,0.8312297685800236,0.868500444948812,0.9611544181175864,0.9283508660196632,-0.020952491466998284,-0.11390024194527015
Bakuchiol,Immunology & Inflammation related,low,-0.25026618801311684,0.08110166280025245,0.5558510558943496,0.96786411474376155,0.9894578957898376,0.762293270401394,-0.0845822626064322,-0.02243810169377238
Barasertib (AZD1152-HQPA),ABL1;AURKB;AURKC,high,-0.3523273462104318,-0.10787330746645876,0.12916770605640035,0.843602089831229,0.9561320505772676,0.38608765356880786,-0.23010032683844528,0.12313457555074632
Barasertib (AZD1152-HQPA),ABL1;AURKB;AURKC,low,0.1943173916157362,-0.22836629953016327,0.917094938721895,0.5953756354965217,0.8527531991310313,0.96350200015741,-0.01702445395721354,0.3885189234696704
"Baricitinib (LY3009104, INCB028050)",JAK1;JAK2;JAK3,high,0.8021943209209226,0.5219035899699893,0.013292897155999878,0.400095100022545,0.749383596146069,0.1642595504293814,0.66204895544545594,-0.49028632980825027
"Baricitinib (LY3009104, INCB028050)",JAK1;JAK2;JAK3,low,0.06577560693228807,0.007278184839869974,0.6787050284645626,0.14832449425762032,0.4817729775507009,0.8438881285357347,0.03652689588607902,0.8743699970294349
BAW2881 (NVP-BAW2881),KDR,high,0.43453920244994815,-0.0773836792198598,0.3846042597221424,0.3479510315155935,0.7142738774952103,0.6101370692475914,0.17857776161504418,0.6693336164227204
BAW2881 (NVP-BAW2881),KDR,low,0.03061257161900429,0.17771458278784136,0.33405996372157065,0.2456226716062924,0.6179095836683787,0.5667507481399272,0.10416357720342283,-0.6986793018599973
BAY 11-7082,MAPT;RELA;TDP1,high,0.17717869472796788,0.2664797835896726,0.08080755421678561,0.205296051541186,0.5677290016704375,0.33117323251694736,0.22182923915882025,-1.2321076627700596
