product_name,catalog_number,concentration,target_cc,Screen_1_puncta_z,Screen_2_puncta_z,Screen_3_puncta_z,pval,fdr,Avg_puncta_z,normed_cell_count_z,normed_nucleus_area
A66,S2636,l,PIK3C2B;PIK3CA;PIK3CB,1.0297285879152693,-1.6583308928088623,0.25258886998266233,0.8596120678464282,0.9610501887035581,-0.12533781163697685,0.3333047478555812,0.03551473389546184
AC480 (BMS-599626),S1056,h,EGFR;ERBB2;ERBB4,-0.7050264471821401,0.4905591765728575,2.399032190705729,0.3447822203857881,0.7142738774952103,0.7281883066988155,0.44880217767995356,-0.08325909102139
AC480 (BMS-599626),S1056,l,EGFR;ERBB2;ERBB4,0.9644680220275194,-0.48895432283731544,0.42154754582866766,0.6224736202153458,0.8661970224905516,0.2990204150062905,0.44880217767995356,-0.08325909102139
Acadesine,S1802,h,PRKAA1,0.7814170254538075,-0.129206217460743,1.3514006053023484,0.28883502658315635,0.6537680340491253,0.667870471098471,0.10096896094450754,0.2741664110149671
Acadesine,S1802,l,PRKAA1,-0.9757722062140873,0.7404502268024488,-0.20491825759947463,0.8127962595549996,0.9561320505772675,-0.14674674567037108,0.10096896094450754,0.2741664110149671
Acalabrutinib (ACP-196),S8116,h,BTK,0.5451113777594715,0.01525157599040057,2.268698691961033,0.18733342438528333,0.5352979587668564,0.9430205485703017,0.312205727192473,-0.26444699813211026
Acalabrutinib (ACP-196),S8116,l,BTK,-0.7951527441050318,1.2742807049294977,-0.7280465375049855,0.9013337243638966,0.963257570716135,-0.08297285889350652,0.312205727192473,-0.26444699813211026
AD80,S8518,h,RET;BRAF;RPS6KB1,0.86128299054449,0.9371254233485558,0.6915239077467329,0.16559381186708103,0.5070569466001551,0.829977440546593,-4.634339371864632,2.079909765390877
AD80,S8518,l,RET;BRAF;RPS6KB1,0.42290757045096106,-3.532079080900537,-1.0861877879407842,0.12881893940428735,0.4565698970860121,-1.3984530994634534,-4.634339371864632,2.079909765390877
AEE788 (NVP-AEE788),S1486,h,EGFR;ERBB2;FLT1,0.6507766050017959,1.1283842683935037,2.715363542913712,0.04859745742022131,0.25764685070307414,1.4981748054363375,-0.039207258896112804,0.11015550803395535
AEE788 (NVP-AEE788),S1486,l,EGFR;ERBB2;FLT1,0.053403940203503114,-0.5691654219978401,0.05274261328796178,0.785807548432547,0.9529216300935328,-0.1543396228354584,-0.039207258896112804,0.11015550803395535
Afatinib (BIBW2992),S1011,h,EGFR;ERBB2;ERBB4,-2.8632863823310752,-4.66397805211796,-8.043780459468477,0.0010148601132732786,0.03100156012689563,-5.190348297972505,-1.6713994146213265,0.4719276615816102
Afatinib (BIBW2992),S1011,l,EGFR;ERBB2;ERBB4,-0.7896383622112857,-0.28976414655960747,-0.9067907938915437,0.2633188383289975,0.6279518021860665,-0.6620644342208123,-1.6713994146213265,0.4719276615816102
Afatinib (BIBW2992) Dimaleate,S7810,h,EGFR;ERBB2;ERBB4,-3.7655464844663906,-9.653573089971065,-8.509227594559363,2.7363726093685776e-4,0.01595802753554493,-7.309449056332273,-0.25731853903461477,-0.19514975703593201
Afatinib (BIBW2992) Dimaleate,S7810,l,EGFR;ERBB2;ERBB4,-0.2465478542722866,0.4236283417291689,-0.25538727107819514,0.9633735624394176,0.9866286540605667,-0.026102261207104276,-0.25731853903461477,-0.19514975703593201
Afuresertib (GSK2110183),S7521,h,AKT1;AKT2;AKT3,5.756530556125284,3.796603877233313,3.5112014057884533,2.735678206176346e-4,0.01595802753554493,4.3547786130490165,-5.152973302979566,3.6337137355848066
Afuresertib (GSK2110183),S7521,l,AKT1;AKT2;AKT3,3.3619092978334466,-0.11871238258004949,0.16915959357684965,0.19701914210116547,0.5520589423370678,1.1374521696100823,-5.152973302979566,3.6337137355848066
AG-1024,S1234,h,CISD1;IGF1R,0.14809721041958232,-0.6504519462993893,-2.0886107188290253,0.2178175420503176,0.5910348809801407,-0.8636551515696107,-1.6134984960536636,2.222816020239086
AG-1024,S1234,l,CISD1;IGF1R,0.46244370533069945,-0.9993943268442279,-1.5778436332397305,0.2962908718269162,0.6586247801648528,-0.7049314182510864,-1.6134984960536636,2.222816020239086
AG-1478 (Tyrphostin AG-1478),S2728,h,EGFR;FBP1;ATAD5,-0.49955942499097383,3.21787086402803,1.0841639054099468,0.14942401715147788,0.48289927961044365,1.2674917814823343,0.45023999733037823,0.34895875403374577
AG-1478 (Tyrphostin AG-1478),S2728,l,EGFR;FBP1;ATAD5,-0.3688593673361015,2.554413859156744,0.9000956441357065,0.18435944835215887,0.5351429236104521,1.0285500453187828,0.45023999733037823,0.34895875403374577
AG-18,S8009,h,ALPL;PTK2B;ALDH1A1,0.5354423537733505,-0.8699919287316241,0.19888296901892918,0.940108630168565,0.9806173760213568,-0.04522220197978149,0.8644327951240474,-0.5608142003069462
AG-18,S8009,l,ALPL;PTK2B;ALDH1A1,0.8809405412747007,0.8108149939775267,2.0075196038440266,0.06828020222228381,0.3318314373151141,1.2330917130320846,0.8644327951240474,-0.5608142003069462
AG-490 (Tyrphostin B42),S1143,h,EGFR;MAPT;TDP1,0.5026608689161951,-0.6669249699837703,-0.5717692934242912,0.6804294459702827,0.9009194831577634,-0.2453444648306221,0.11411374077521859,-0.3044928276811445
AG-490 (Tyrphostin B42),S1143,l,EGFR;MAPT;TDP1,-0.5975322745318977,-1.6002677265976737,-1.0878403357702537,0.08960963828777897,0.3874981346155484,-1.0952134456332752,0.11411374077521859,-0.3044928276811445
Akti-1/2,S7776,h,AKT2;ACP1;AKT1,0.5257491739278549,-3.297914346349901,-2.3637978707877356,0.07278359417481313,0.3434143894160943,-1.7119876810699273,-1.6117635939303725,0.38988621425156267
Akti-1/2,S7776,l,AKT2;ACP1;AKT1,0.13104106370769972,1.3987743523756053,1.1603383572175716,0.16175711093448153,0.5025045359054232,0.8967179244336255,-1.6117635939303725,0.38988621425156267
Alisertib (MLN8237),S1133,h,AURKA;AURKB;GABRA1,2.0966130807473595,1.3951723303703691,0.5292329798011459,0.05601118855073736,0.2863042028310599,1.3403394636396246,-12.357519363391301,20.425770518776964
Alisertib (MLN8237),S1133,l,AURKA;AURKB;GABRA1,3.010241948430285,0.3582912857824784,-2.2350208947228047,0.7073810299648525,0.9109277382870228,0.37783744649665296,-12.357519363391301,20.425770518776964
Amcasertib (BBI503),S8572,h,Stemness kinase,0.5966133568375787,0.8238320425458913,1.6260684015721298,0.11252308439967404,0.4221260739321105,1.0155046003185333,-0.9632855777238258,0.3680331248064286
Amcasertib (BBI503),S8572,l,Stemness kinase,0.017651822854453412,-3.7321924817957606,3.3336184234372375e-4,0.1890595094482436,0.5366445810223375,-1.238069099032988,-0.9632855777238258,0.3680331248064286
AMG 337,S8167,h,MET,0.8337003087781316,-2.491587586541383,-3.3118717238258095,0.09513827681577962,0.39502397784674836,-1.6565863338630205,-1.3118165183555188,0.5470037061742362
AMG 337,S8167,l,MET,0.03136211709908686,-2.3001538128099446,1.182674592016593,0.6497270137425692,0.8783980596751488,-0.36203903456475484,-1.3118165183555188,0.5470037061742362
AMG-458,S2747,h,MET;MST1R;CSF1R,-1.8924413412796621,0.2161837429466069,-0.46710460807975823,0.29307270207274966,0.6562332684243068,-0.7144540688042711,0.857911554591399,-0.6355773668520082
AMG-458,S2747,l,MET;MST1R;CSF1R,-1.8347147568251365,-1.2926084939455142,-0.35591970434548903,0.08607805292879742,0.3795125151465536,-1.1610809850387134,0.857911554591399,-0.6355773668520082
AMG-900,S2719,h,AURKA;AURKB;AURKC,1.5865712253826447,-1.556399911486279,-0.9243031663905577,0.6988513342414407,0.9109277382870228,-0.2980439508313973,-11.965037903084971,17.963601375848064
AMG-900,S2719,l,AURKA;AURKB;AURKC,1.9264992372879566,0.8068409925934158,-1.1994586959159987,0.5021495950910305,0.8012061560420675,0.5112938446551245,-11.965037903084971,17.963601375848064
AMG319,S7813,h,PIK3CD;PIK3CG,-0.06744004647642933,-1.0418336611525454,-0.3440627573877799,0.413167510942538,0.7616291904299947,-0.4844454883389182,0.5361380828362255,-0.5954660651259492
AMG319,S7813,l,PIK3CD;PIK3CG,0.27010850493635985,-1.0322698212015478,-0.09707521940225712,0.6328162145961315,0.8706396759395308,-0.286412178555815,0.5361380828362255,-0.5954660651259492
Amlexanox,S3648,h,PDE4A;PDE4B;PDE4C,-1.28348743430259,-0.49944419408269,-0.10905633163859485,0.301654637142183,0.6615776059032834,-0.6306626533412916,0.5762663974567547,-0.5180820796735105
Amlexanox,S3648,l,PDE4A;PDE4B;PDE4C,0.7872958358703704,-0.14569702604978474,-1.2468894092177283,0.7542724340486979,0.9347405701656015,-0.20176353313238085,0.5762663974567547,-0.5180820796735105
AMSACRINE,additional,h,DNA,2.549738311963776,4.253811232614453,4.414435980578828,5.146009471014312e-4,0.022451154195497397,3.739328508385686,-13.127413611120403,12.425640304948404
AMSACRINE,additional,l,DNA,2.9812022318150064,1.5600094439848151,1.5509825638254269,0.010796851626031853,0.11739288674744804,2.030731413208416,-13.127413611120403,12.425640304948404
Amuvatinib (MP-470),S1244,h,FLT3;KIT;MET,-2.81267393727571,-3.1468249614816406,-2.753816266634763,9.880391296197978e-4,0.030918395202492698,-2.904438388464038,-1.4180306991379241,1.7152603080074948
Amuvatinib (MP-470),S1244,l,FLT3;KIT;MET,-0.46493735135392805,0.9513582959566027,-1.532179263511817,0.6124627009278913,0.8596674993730189,-0.3485861063030475,-1.4180306991379241,1.7152603080074948
ANA-12,S7745,h,NTRK2,0.07293695636430082,-0.3597320349128562,-0.2738419048755151,0.7394093299485294,0.9264279007069953,-0.18687899447469017,0.9911840215268342,-0.48023410816276185
ANA-12,S7745,l,NTRK2,-0.6806959479539197,0.11385350512824466,2.129233916296714,0.47837435488562285,0.7908534374024967,0.5207971578236797,0.9911840215268342,-0.48023410816276185
Anacardic Acid,S7582,h,EP300;KAT2B;SAE1,0.42938257967530596,-0.0609013327595251,0.42375642383301915,0.6410993093635993,0.8750323552271254,0.26407922358293334,1.4976346747963512,-1.0455824970675767
Anacardic Acid,S7582,l,EP300;KAT2B;SAE1,1.2767829212187851,-1.1295019973557519,-0.12461013214237687,0.991064043111187,0.9970401322367324,0.00755693057355213,1.4976346747963512,-1.0455824970675767
Anisomycin,S7409,h,JNK,0.2176162791770334,-5.625292177360877,-4.500728747817374,0.018969079113962495,0.15906750655695348,-3.3028015486670728,-18.069780956604966,11.738360297619508
Anisomycin,S7409,l,JNK,-0.16322798101113034,-5.805693571328391,-4.856600963199986,0.011706576610976538,0.12112530477324919,-3.6085075051798357,-18.069780956604966,11.738360297619508
AP26113,S7000,h,ALK;IGF1R;ROS1,2.5903798721193563,3.1512913902639945,1.4299516306520725,0.005149144836244572,0.07864705743930699,2.390540964345141,0.37743936200789036,0.46052305285423345
AP26113,S7000,l,ALK;IGF1R;ROS1,0.8216559895102139,0.8092347190986962,-0.35079747488119656,0.48120122691103684,0.7908534374024967,0.42669774457590454,0.37743936200789036,0.46052305285423345
Apatinib,S2221,h,KDR;MAP3K20;RET,0.11638059421403704,-0.34388814214450414,0.8058823062795062,0.7424949778425787,0.9292010256798704,0.19279158611634636,0.44536506888477295,-0.33794929269559343
Apatinib,S2221,l,KDR;MAP3K20;RET,-0.38105124907659477,-1.7238668257644643,-0.004306591085766992,0.28146827224587767,0.6451018674022889,-0.7030748886422754,0.44536506888477295,-0.33794929269559343
APS-2-79 HCl,S8355,h,MAP2K1;MAP2K2;RAF1,0.9585970552772656,-0.5354229980239144,1.4191010688878165,0.3549889146430483,0.7217920403914913,0.6140917087137225,0.38876017080057024,-0.27551728711972034
APS-2-79 HCl,S8355,l,MAP2K1;MAP2K2;RAF1,-0.39727242895305587,0.8347181246432984,-0.2793406088681164,0.9294789625151824,0.9774766466450647,0.052701695607375386,0.38876017080057024,-0.27551728711972034
APTSTAT3-9R,S8197,h,STAT3,-0.879135751553475,-0.4908530692211919,0.7962019716393094,0.7588435527278355,0.9347405701656015,-0.19126228304511916,1.7276737226911254,-1.4412371151406156
APTSTAT3-9R,S8197,l,STAT3,-0.26779571597747237,-0.556755532940462,1.068040960133946,0.8958087847840114,0.963257570716135,0.0811632370720039,1.7276737226911254,-1.4412371151406156
AR-A014418,S7435,h,GSK3B;AURKB;CDK2,-0.060693886148429445,0.04095344994889327,1.7058150773893148,0.3915581882701479,0.7382631262358851,0.5620248803965929,0.9373330083162192,-0.41022923461625904
AR-A014418,S7435,l,GSK3B;AURKB;CDK2,0.49991603632413467,-0.8389175741621065,0.46322682653878744,0.9454751965613025,0.9808939505823239,0.04140842956693852,0.9373330083162192,-0.41022923461625904
AS-252424,S2671,h,PIK3CA;PIK3CG;CBX1,0.5275415184148571,0.7243112590208557,-0.6351571486419725,0.7338069250593169,0.9228067120026214,0.20556520959791338,-3.230494121241885,5.877734194212197
AS-252424,S2671,l,PIK3CA;PIK3CG;CBX1,-0.3659798687235768,1.0928944267883327,-2.1585662641023804,0.5352771086168354,0.819523305913365,-0.4772172353458748,-3.230494121241885,5.877734194212197
AS-604850,S2681,h,NPC1;RAB9A,0.12971325539913808,-0.09290456214116899,1.6280642362397004,0.39115858186070235,0.7382631262358851,0.5549576431658898,0.584995171190792,-0.5173266480112335
AS-604850,S2681,l,NPC1;RAB9A,-0.2179940735495,0.22007437938938768,-0.5246866631574759,0.7596248372852098,0.9347405701656015,-0.17420211910586278,0.584995171190792,-0.5173266480112335
Asiatic Acid,S2266,h,AKR1B10,1.4041282064490417,0.8068445249205384,-0.012324455233010298,0.24512416943882115,0.6178670125540423,0.7328827587121899,0.38510565635913363,-0.16027717461319013
Asiatic Acid,S2266,l,AKR1B10,-1.6600441206929952,-0.22731996646814623,1.3993084559987423,0.8258000334066553,0.9561320505772675,-0.1626852103874664,0.38510565635913363,-0.16027717461319013
ASP3026,S8054,h,ALK;Q6ZSR9;AAK1,1.3740351141305853,0.6261631128837727,3.368505459253395,0.03538948782984033,0.21713298100070103,1.7895678954225847,-0.7766109978106694,0.857021063327081
ASP3026,S8054,l,ALK;Q6ZSR9;AAK1,-0.8239635499884096,2.287215896381117,0.977602784098642,0.29447935131568004,0.6582177835157099,0.8136183768304499,-0.7766109978106694,0.857021063327081
AST-1306,S2185,h,EGFR;ERBB2;ERBB4,-1.4615648221235398,-5.140222845756414,-6.5812405912962,0.002637284733585942,0.049759357546923,-4.3943427530587185,-2.5166160346934894,0.0327998013044234
AST-1306,S2185,l,EGFR;ERBB2;ERBB4,-0.9014946326214578,-0.31023067862327014,-1.4975919206750001,0.15392011945867945,0.49180797353164546,-0.9031057439732427,-2.5166160346934894,0.0327998013044234
AT13148,S7563,h,ROCK1;ROCK2;AKT1,-0.9615633216105685,-0.619327619656222,-0.783622231203705,0.18594512321663653,0.5352979587668564,-0.7881710574901651,0.2591287692554275,0.4149476646793259
AT13148,S7563,l,ROCK1;ROCK2;AKT1,0.14763076589044738,-0.09430338567721513,-0.9861079852457282,0.59967303773209,0.8529216123572796,-0.31092686834416533,0.2591287692554275,0.4149476646793259
AT7519,S1524,h,CDK1;CDK2;CDK4,1.420869256855011,-5.83178393059889,-4.554746007956292,0.055106408967028335,0.2828060908187894,-2.9885535605667237,-13.527613867674221,6.761129626361084
AT7519,S1524,l,CDK1;CDK2;CDK4,1.1336368273885093,-2.717767512947416,-3.7236674502203964,0.10485714412863065,0.41141197528144685,-1.7692660452597675,-13.527613867674221,6.761129626361084
AT7519 HCl,S7808,h,CDK1;CDK2;CDK4,-0.6068831290449425,-5.161244931177822,-3.5740824228904957,0.00976009590920818,0.11294898070075907,-3.1140701610377532,-12.438157075719879,6.372257921585677
AT7519 HCl,S7808,l,CDK1;CDK2;CDK4,2.005802767421683,-2.926282203257488,-1.6385269266013842,0.39884127796461954,0.749383596146069,-0.8530021208123962,-12.438157075719879,6.372257921585677
AT7867,S1558,h,AKT2,5.677988540100676,2.010755659560502,0.6732127885368409,0.022446588400682144,0.17040812377559286,2.787318996066006,-3.7385766230517588,6.142335014098126
AT7867,S1558,l,AKT2,-0.7612468006688774,-0.92333297486225685,-1.0083472664772106,0.13799436085674177,0.4622630939404692,-0.8976423473361149,-3.7385766230517588,6.142335014098126
AT9283,S1134,h,ABL1;AURKA;AURKB,3.4510562092907344,2.297660611448965,2.8499092024526607,0.001379596162698784,0.03520724965633857,2.8662086743974533,-16.08313859105691,20.05805768748813
AT9283,S1134,l,ABL1;AURKA;AURKB,2.547798936123104,3.7429880880316166,1.8840165642262798,0.0027935653896050423,0.05194412166468507,2.724934529460333,-16.08313859105691,20.05805768748813
Aurora A Inhibitor I,S1451,h,AURKA;AURKB,-0.8255008997068981,1.7784086754247772,0.06312123328583535,0.6296377330556935,0.8698728904250973,0.3386763363345715,-0.8400099316174388,0.8391908021483733
Aurora A Inhibitor I,S1451,l,AURKA;AURKB,0.005135645965378164,2.7973207289993356,0.8723034152081278,0.11959881367068541,0.4360588010988356,1.224919930057614,-0.8400099316174388,0.8391908021483733
Autophinib,S8596,h,PIK3C3,-0.23892263045876777,-1.8477219316082767,2.5022084832371148,0.8767525515220773,0.9611544181175863,0.13852130705669005,-0.8598917007878285,0.8474974039083537
Autophinib,S8596,l,PIK3C3,-0.49491355240379814,0.18233041104404699,-0.29398329239644494,0.7220199068467001,0.91446351479202,-0.20218881125206536,-0.8598917007878285,0.8474974039083537
AVL-292,S7173,h,BTK;JAK3;TEC,1.1410935515047296,0.15103588251053096,0.3526977705942662,0.3590740436674879,0.7251752218218253,0.5482757348698423,-1.1063085660271545,0.9374391540183457
AVL-292,S7173,l,BTK;JAK3;TEC,1.3978393942951683,0.9902042354994276,1.7368910873871994,0.039995941007832325,0.22319198591305625,1.3749782390605985,-1.1063085660271545,0.9374391540183457
Axitinib,S1005,h,FLT1;FLT4;KDR,-1.1562675802310463,1.1741965666128227,-0.2601963175255297,0.903945530118649,0.963257570716135,-0.08075577704791775,-0.3217842638438647,0.36669110974615293
Axitinib,S1005,l,FLT1;FLT4;KDR,-1.1808421358132069,1.362117633877766,0.14171590758099276,0.8754702421830212,0.9611544181175863,0.10766380188185065,-0.3217842638438647,0.36669110974615293
AZ 628,S2746,h,BRAF;YES1,1.7408714613355107,1.3528321444725213,0.20715983885216596,0.10339157715642959,0.4077409564999155,1.1002878148867326,0.8187440526845503,-0.38112245472324313
AZ 628,S2746,l,BRAF;YES1,0.4272115056460028,0.05677877383890113,-0.9525524794604519,0.7949178043059365,0.9558372209344073,-0.1561873999918493,0.8187440526845503,-0.38112245472324313
AZ 960,S2214,h,JAK2;JAK3,0.6319863505453865,2.71276662843568,0.9726181274444436,0.05757003495227786,0.29194606657617583,1.4391237021418366,-9.2680530506103,7.770653541304445
AZ 960,S2214,l,JAK2;JAK3,-1.0433127990973448,0.42093746765230566,0.9597146373452575,0.8617945067215471,0.9610501887035581,0.11244643530007281,-9.2680530506103,7.770653541304445
AZ191,S7338,h,DYRK1B,1.8808623715483626,1.580598026376672,2.719521896266814,0.00807623781837055,0.09963281847085977,2.060327431397283,-0.344424066374736,0.3536799633825333
AZ191,S7338,l,DYRK1B,1.1380848832428085,1.791357633945643,0.36948593558804765,0.09853534668317136,0.4026141713200919,1.0996428175921664,-0.344424066374736,0.3536799633825333
AZ20,S7050,h,ATR;MTOR,3.692227096916408,2.0598643586686363,2.232178835076287,0.0029955581215575615,0.05337918152719932,2.661423430220444,-7.066570331918576,-0.9025843961188577
AZ20,S7050,l,ATR;MTOR,0.4660876505485627,0.8831243246375798,0.1117613101683317,0.40376178646400046,0.752240503085661,0.486991095118158,-7.066570331918576,-0.9025843961188577
AZ5104,S7298,h,EGFR,1.2695138169380107,-5.378345616583471,-4.60131149458874,0.050917805265693325,0.26632973429475215,-2.9033810980780665,-3.855607747927323,0.736332410519221
AZ5104,S7298,l,EGFR,-0.35079130830481053,-0.8467766327386085,1.575685622436869,0.8547930912085964,0.9610501887035581,0.12603922713114998,-3.855607747927323,0.736332410519221
AZD1080,S7145,h,GSK3B;CAMK2A;CAMK2G,1.812571443727884,4.071553036927669,3.013735583695359,0.002275406343381578,0.046657958150512796,2.9659533547836374,-0.47005442866341723,0.9620595114245653
AZD1080,S7145,l,GSK3B;CAMK2A;CAMK2G,1.2381004044008863,3.7317948389056257,0.885381007550559,0.029276598816487826,0.19879072163286396,1.9517587502856903,-0.47005442866341723,0.9620595114245653
AZD1208,S7104,h,PIM1;PIM2;PIM3,1.365245215090471,-1.5355905872341538,-0.6910073275696677,0.6956640015440769,0.9109277382870228,-0.2871175665711168,-2.5815969836847814,1.6524903179001549
AZD1208,S7104,l,PIM1;PIM2;PIM3,-0.903406939539981,0.06447780161002473,0.465214493625217,0.8352771336026111,0.9561320505772675,-0.12457154810157976,-2.5815969836847814,1.6524903179001549
AZD1480,S2162,h,JAK2;NTRK1;STAT3,2.65408117577837,2.9947352026141694,2.619627067684989,0.001335524517264547,0.03496893787041661,2.756147815359176,-5.257794524624068,3.2503302172761446
AZD1480,S2162,l,JAK2;NTRK1;STAT3,-0.5012665399862233,0.3086272604842733,0.3146742783063973,0.9435562689261753,0.9808939505823239,0.040678332934815785,-5.257794524624068,3.2503302172761446
AZD2014,S2783,h,MTOR;PIK3CA;PIK3CB,5.542921769206242,-2.186693861146962,-0.7941987835460553,0.5534020667286753,0.8260842397887694,0.8540097081710747,-11.711411753350111,8.43361561288702
AZD2014,S2783,l,MTOR;PIK3CA;PIK3CB,2.6872227587719375,-0.5297231438751149,-1.3558586139329707,0.7613269811904353,0.9347405701656015,0.26721366698795074,-11.711411753350111,8.43361561288702
AZD2858,S7253,h,GSK3B,-0.3706561601399075,3.1393183265688394,3.6767375170265972,0.04093488593120777,0.22575839587611526,2.1484665611518428,0.07485615187648002,-0.208966367396908
AZD2858,S7253,l,GSK3B,-0.4986479878442898,2.138098691494685,1.442331385676611,0.17422223822163008,0.5217426689392407,1.0272606964423352,0.07485615187648002,-0.208966367396908
AZD2932,S7003,h,FLT3;FLT4;KDR,0.3898930757930498,-1.3999986034152274,1.221048705987665,0.9199320014375492,0.9706628249284626,0.07031439278849579,0.28861556913001385,-0.3600526610969824
AZD2932,S7003,l,FLT3;FLT4;KDR,-0.7220071967073535,-1.3927342816250508,0.5813507257697939,0.43503451851972386,0.7688345700937548,-0.5111302508542035,0.28861556913001385,-0.3600526610969824
AZD3463,S7106,h,ALK;IGF1R,4.380363719393633,-0.40718328480299015,-2.033229419852726,0.5927396146473443,0.8525615757763932,0.6466503382459723,-3.9378291473041735,1.9329867850711444
AZD3463,S7106,l,ALK;IGF1R,1.7560472762393913,0.8223456224670238,-0.34940307682415883,0.27339717120097906,0.642206690511351,0.7429966072940855,-3.9378291473041735,1.9329867850711444
AZD3759,S7971,h,EGFR;DRD2;KDR,-2.063685137142205,1.1122765652484898,0.6620874831806504,0.9014640521089429,0.963257570716135,-0.09644036290435498,0.6376126547594864,-0.1997268481371788
AZD3759,S7971,l,EGFR;DRD2;KDR,0.6924866088545419,0.6176413029627973,0.2158067046670316,0.378321502546703,0.7316836494389807,0.5086448721614569,0.6376126547594864,-0.1997268481371788
AZD4547,S2801,h,FGFR1;FGFR2;FGFR3,0.002490601381254876,0.4014029584785361,0.029912024023647767,0.7964625167353935,0.9558372209344073,0.14460186129447958,-0.6016693491158592,1.0731480296155764
AZD4547,S2801,l,FGFR1;FGFR2;FGFR3,1.4968847915628358,-0.3819616923644649,0.6333657047857889,0.3696422391561385,0.7284961487516524,0.5827629346613866,-0.6016693491158592,1.0731480296155764
AZD5363,S8019,h,AKT1;AKT2;AKT3,3.071238429810835,-2.3077972638038196,0.3865951765407533,0.7082363930155803,0.9109277382870228,0.383345447515923,-4.169063519363696,3.612116383868181
AZD5363,S8019,l,AKT1;AKT2;AKT3,3.883160641795122,-0.23799543488536803,-2.3960150234483897,0.719944724643353,0.914456447724951,0.4163833944871215,-4.169063519363696,3.612116383868181
AZD5438,S2621,h,CDK1;CDK2;CDK4,1.2374845283986184,-3.2607160781946134,-3.2285835252733612,0.10980768559143751,0.41558483956877385,-1.7506050250231187,-10.193338241278756,8.2647002658263915
AZD5438,S2621,l,CDK1;CDK2;CDK4,-0.2760116604790623,0.2577730518353511,-2.2481023221740437,0.2972281743690178,0.6586247801648528,-0.7554469769392517,-10.193338241278756,8.2647002658263915
AZD6482,S1462,h,PIK3CA;PIK3CB;PIK3CD,0.30965469347892477,-0.17428008759958807,1.8307014426707064,0.32840109070727913,0.6956093920972158,0.6553586828500144,-1.8406383793854846,16.515090495613094
