library_plate_id,well_id,concentration,20220519,20220520,catalog_number.reporter,product_name.reporter,target_selleck,target_cc,pval.reporter,pval.image,FDR.reporter,FDR.image,zscore.reporter,zscore.image
1,B12,low,0.9538016645457189,0.9738673615366533,S1022,"Ridaforolimus (Deforolimus, MK-8669)",mTOR,MTOR,8.240541351596834e-4,0.656091639646669,0.8743621265925364,0.10421861121137173,0.9638345130411861,-0.45119016295438935
1,B13,high,0.05566805412894594,0.031649577347163,S2899,GNF-2,Bcr-Abl,ABL1;MAPT;TDP1,0.4616553677017038,0.9297519322119128,0.9781534210793356,0.705695728759463,0.04365881573805447,-0.0684962944223575
1,B13,low,0.006890952668977631,0.011700714466776846,S2899,GNF-2,Bcr-Abl,ABL1;MAPT;TDP1,0.8663738755843164,0.6367943127949889,0.8660020303478562,0.9452419615782088,0.009295833567877238,-0.30557144760637317
1,B15,high,0.2191657889024925,-0.030427757132596347,S2243,Degrasyn (WP1130),"DUB, Bcr-Abl",UCHL1;USP9X,0.3967741782362066,0.9796696878698395,0.9942264440046068,0.6607780660014285,0.09436901588494807,0.01735155449737509
1,B15,low,-0.05448311515863782,0.07581666815214913,S2243,Degrasyn (WP1130),"DUB, Bcr-Abl",UCHL1;USP9X,0.8810796356691636,0.5036038185273672,0.7916252170492994,0.9499189195109757,0.010666776496755657,0.40664379346314705
1,B16,high,0.22388209364766304,0.11149452938591974,S7153,10058-F4,c-Myc,ARSA;CBX1;RAB9A,0.08584045472583943,0.793961933863813,0.9520389282418582,0.37492712404583217,0.1676883115167914,-0.20128504074708467
1,B16,low,0.058235015946539195,0.08305354814390563,S7153,10058-F4,c-Myc,ARSA;CBX1;RAB9A,0.27221729169508085,0.9539372162907768,0.9856870177406968,0.5616101406483616,0.07064428204522241,0.03479684683286389
1,B17,high,0.056772810548183075,-0.05104165209967696,S2926,TDZD-8,GSK-3,KAT2A;VDR;Rorc,0.9656199772942404,0.5194781453203752,0.7989786761214148,0.9825286091730321,0.002865579224253057,-0.4218778335250583
1,B17,low,0.019294349508637402,0.010522927704998488,S2926,TDZD-8,GSK-3,KAT2A;VDR;Rorc,0.7885261664509143,0.5542551403277121,0.8159124492149422,0.9109467558354349,0.014908638606817945,-0.3776171510605313
1,B19,high,1.433394250063779,-0.1706075337356725,S8583,TPX-0005,"Src,ALK",ALK;ROS1;NTRK1,0.3148648575005596,2.3473257478916337e-4,0.01991949441392071,0.5945856030788809,0.6313933581640533,4.349884590975574
1,B19,low,0.030973330016272695,-0.10311322836449507,S8583,TPX-0005,"Src,ALK",ALK;ROS1;NTRK1,0.6257937093439897,0.08215228319724807,0.34688470891295753,0.817409766154057,-0.03606994917411119,1.7900287657209593
1,B20,high,-0.8704010199629888,-0.5347869648358868,S3609,Berbamine (dihydrochloride),Bcr-Abl,PDE1A;CYP3A4;HSD17B10,0.014550629400579643,0.135718908541983,0.44318789271438086,0.17477012967176667,-0.7025939923994378,1.041674976038264
1,B20,low,-0.2811651538497389,0.046107780727166044,S3609,Berbamine (dihydrochloride),Bcr-Abl,PDE1A;CYP3A4;HSD17B10,0.39153838076485414,0.11088594212224408,0.3990603418254263,0.6559737737501803,-0.11752868656128643,1.258062843178462
1,B21,high,0.015537685123438852,-0.16965689406342987,S1089,"Refametinib (RDEA119, Bay 86-9766)",MEK,MAP2K1;MAP2K2;CHEK1,0.4008863812861183,0.9032297929941796,0.9638873451921492,0.6640259782474224,-0.07705960446999552,-0.08045729522564243
1,B21,low,0.0037529690422968584,0.015181156803463063,S1089,"Refametinib (RDEA119, Bay 86-9766)",MEK,MAP2K1;MAP2K2;CHEK1,0.8642349414751505,0.9132267546932372,0.9677794778207618,0.9452419615782088,0.00946706292287996,0.0811215056168797
1,B23,high,-0.004566057566457804,0.08949914585975995,S2744,CCT137690,Aurora Kinase,AURKA;FLT3;KCNH2,0.526141273011701,0.23820523238401717,0.5873435874306272,0.7493410712886863,0.04246654414665107,0.7595619997548054
1,B23,low,-0.2137254720551649,0.14458381287700045,S2744,CCT137690,Aurora Kinase,AURKA;FLT3;KCNH2,0.8001109141343004,0.2911421111452698,0.6373399420263438,0.9159949229972022,-0.034570829589082225,0.7786964712113426
1,C02,high,0.23080915274932,-0.047386759744989855,S8189,BAW2881 (NVP-BAW2881),"VEGFR,Raf,c-RET",KDR,0.4401888499091835,0.3589898718850351,0.7096402970848491,0.6866409812254729,0.09171119650216508,0.712258853327298
1,C02,low,0.1213481048941073,0.02251489408094096,S8189,BAW2881 (NVP-BAW2881),"VEGFR,Raf,c-RET",KDR,0.3227969842085406,0.2506549395099107,0.6017480621626328,0.6013981941493607,0.07193149948752413,-0.743486515806539
1,C03,high,9.637556438997775,14.635960365851298,S7193,1-Azakenpaullone,GSK-3,GSK3B;ABL1;CDK2,0.00793181389533377,0.00902984310136968,0.09947391674573372,0.15093860060251765,12.136758402424537,2.400418659292264
1,C03,low,8.140502530148394,1.055601697890481,S7193,1-Azakenpaullone,GSK-3,GSK3B;ABL1;CDK2,0.14704760174946643,0.30985543176527414,0.6552051389959203,0.45269325820144346,4.5980521140194375,1.0889967351093504
1,C05,high,-0.1339104564863909,-0.018576334296190558,S8003,PQ 401,IGF-1R,IGF1R,0.31878810980756195,0.9105893842134992,0.9657337723879192,0.5969788681466957,-0.07624339539129074,-0.09214328940463086
1,C05,low,0.027519082088596117,-0.08326159187730743,S8003,PQ 401,IGF-1R,IGF1R,0.6834468558907504,0.5236030154798103,0.8027404255279694,0.851910417531037,-0.027871254894355657,-0.4464676773460028
1,C06,high,0.04519308748692867,-0.07181011211024617,S7284,CO-1686 (AVL-301),EGFR,EGFR;ERBB3;BTK,0.8461681769063095,0.2338843943768612,0.5850706389284478,0.944537355256073,-0.013308512311658749,0.7571213311941385
1,C06,low,0.07375089661079551,0.10723151931461282,S7284,CO-1686 (AVL-301),EGFR,EGFR;ERBB3;BTK,0.1910631231593626,0.17016217478742687,0.48627935305360903,0.4935127567919381,0.09049120796270416,1.1308818807716765
1,C07,high,0.04276081203564164,-0.08228323004364028,S2845,Semaxanib (SU5416),VEGFR,FLT1;FLT4;KDR,0.7796025644463209,0.06880835753757125,0.3041819300851855,0.9078677195730883,-0.019761209003999324,1.3930038602691763
1,C07,low,0.043112834007768684,-0.28928294498265417,S2845,Semaxanib (SU5416),VEGFR,FLT1;FLT4;KDR,0.37803263361669587,0.3765851893489027,0.7204697039924386,0.6445441413766028,-0.12308505548744274,0.6677655890774982
1,C09,high,-0.02825732257048178,-0.011168517198851405,S3980,Pyridoxine,Vitamin,CYP1A1,0.7255302242094361,0.0913647827286298,0.364924833939498,0.8763965037939917,-0.019712919884666592,1.2247586551905132
1,C09,low,-0.005925207193353503,-0.07742936765048301,S3980,Pyridoxine,Vitamin,CYP1A1,0.5112740656417182,0.8164084314469506,0.9548064360929236,0.7425114632423822,-0.04167728742191826,0.15251418058235014
1,C10,high,-0.03948729927795218,-0.1115154307356092,S7007,"MEK162 (ARRY-162, ARRY-438162)",MEK,MAP2K1;MAP2K2;NQO2,0.2776205131781981,0.0700472324854936,0.30865974056511053,0.5627211527741617,-0.07550136500678069,1.297147313152024
1,C10,low,-0.045969466252087865,-0.10133763375817723,S7007,"MEK162 (ARRY-162, ARRY-438162)",MEK,MAP2K1;MAP2K2;NQO2,0.2734552359862754,0.08474387100657634,0.3490303554615922,0.5616101406483616,-0.07365355000513255,1.311091222416732
1,C11,high,0.30800945125765733,0.4401958883741029,S8023,TCS 359,FLT3,FLT3,0.016221536638117484,0.3572085318187604,0.7081957249120852,0.18348127898644168,0.37410266981588014,-0.678574017797239
1,C11,low,0.044283127945602636,0.48595494358304137,S8023,TCS 359,FLT3,FLT3,0.18637520730561535,0.881597471945274,0.9620346591822287,0.4886374330983651,0.265119035764322,0.14997505178059992
1,C13,high,-0.07509129508847814,-0.1416478392165553,S3926,Forsythin,Others,Others,0.15578020297721185,0.1685137920604809,0.4856325737439175,0.4588047073986376,-0.10836956715251672,0.8940971444930073
1,C13,low,-0.08539062657750941,-0.23265775007321654,S3926,Forsythin,Others,Others,0.11749248663052295,0.4393572763726107,0.7604661478610425,0.4192878010632223,-0.15902418832536297,0.4769089668773645
1,C15,high,-0.23585990500892953,0.31254746834501995,S7765,Dovitinib (TKI258) Lactate,"FLT3,c-Kit,FGFR,PDGFR,VEGFR",FGFR3;FLT1;FLT3,0.8466271542710067,0.00231095180894171,0.0493243776720997,0.944537355256073,0.03834378166804521,3.3633438112437255
1,C15,low,0.7212278416322133,0.32981761082470723,S7765,Dovitinib (TKI258) Lactate,"FLT3,c-Kit,FGFR,PDGFR,VEGFR",FGFR3;FLT1;FLT3,0.03883567600247198,0.24344533856544773,0.59384979752029865,0.2734802924398829,0.5255227262284603,0.7384993236963072
1,C17,high,0.6862253818131607,-0.020676182432756915,S2391,Quercetin,"PI3K, PKC, Src, Sirtuin",NR1I2;ABCG2;AKR1B1,0.2552534329175664,0.00258236337180411,0.05039297665549166,0.5522002791418258,0.3327745996902019,-3.2788950913986894
1,C17,low,0.0473628835557445,-0.13174563347343915,S2391,Quercetin,"PI3K, PKC, Src, Sirtuin",NR1I2;ABCG2;AKR1B1,0.6205625918192509,0.6387398537054141,0.8664534659002935,0.8125515057316622,-0.042191374958847325,0.3287336129490806
1,C18,high,-0.16430624005215175,-0.057731251398976405,S2686,NVP-BSK805 2HCl,JAK,JAK2;ABL1;YES1,0.1786417676198795,0.5669669131497513,0.824409951329593,0.4819010888630873,-0.11101874572556408,0.3686817423792513
1,C18,low,0.02529856562897065,-0.16880317665530004,S2686,NVP-BSK805 2HCl,JAK,JAK2;ABL1;YES1,0.44062847645258063,0.8921240771589346,0.9638873451921492,0.6866409812254729,-0.0717523055131647,-0.11756674528778135
1,C19,high,1.4296384544077556,0.7015471266833775,S7694,AZD8186,PI3K,PIK3CA;PIK3CB;PIK3CD,0.028217301070484615,0.14708454941366161,0.453468339268179,0.2316761814931801,1.0655927905455664,1.017159678274807
1,C19,low,0.2504944832281916,0.11073243048512747,S7694,AZD8186,PI3K,PIK3CA;PIK3CB;PIK3CD,0.08745883351464587,0.49612753300584145,0.7863786820337973,0.37492712404583217,0.18061345685665955,0.43113452243530226
1,C21,high,-0.01761808731646453,-0.1512262881861555,S7720,SBE 13 HCl,PLK,Impa1,0.3009251036060612,0.976720085363281,0.9919699900418156,0.5813730373560124,-0.08442218775131001,0.02658667700932089
1,C21,low,-0.01344155606750843,-0.2914050066095733,S7720,SBE 13 HCl,PLK,Impa1,0.2426615264654667,0.492077060663615,0.7825172607600349,0.5406223385080704,-0.15242328133854086,0.44210455266721554
1,C22,high,0.13534571931656086,0.21773847601478918,S8201,BI-78D3,JNK,MAPK8,0.06484961730390885,0.336562896582065,0.6894678772938291,0.3333215690507553,0.17654209766567502,0.7034792950804327
1,C22,low,0.08605811972080189,-0.19452736620044403,S8201,BI-78D3,JNK,MAPK8,0.6356023051712039,0.7865260873549466,0.9488148898027016,0.8252083068345943,-0.05423462323982107,0.1921829045858061
1,C23,high,0.44227873090614245,0.08594826544577998,S7173,AVL-292,BTK,BTK;JAK3;TEC,0.13633738854748276,0.3639700759834817,0.7133186854999081,0.4427875912040603,0.2641134981759612,0.5834373721025609
1,C23,low,0.10468949207673851,-0.05823325267562487,S7173,AVL-292,BTK,BTK;JAK3;TEC,0.7702157537997272,0.04358373543512378,0.22986634210184975,0.9033795745672024,0.023228119700556823,1.4631573850084092
1,D02,low,-3.1671965031698424,-0.12824741300703577,S8100,K03861,CDK,CDK2,0.1994253773635973,0.5375322102220157,0.8091218076542963,0.499848915426746,-1.647721958088439,-0.4521735064236935
1,D04,high,-1.7422903436882786,-2.84383012566226,additional,Vinblastine,Microtubles,Microtubles,0.011832689400967576,0.7413015749181768,0.9213994097709096,0.16734190561915546,-2.293060234675269,0.28650933756176744
1,D04,low,-1.2746024633174555,-2.2815158869510976,additional,Vinblastine,Microtubles,Microtubles,0.017669359416247112,0.14513981842212714,0.4514567950659936,0.18936463581300947,-1.7780591751342767,1.2294423593589885
1,D05,high,-0.06511162174122546,-0.24949586995981068,S2893,NU7026,DNA-PK,PRKDC,0.14832465208089085,0.6653840745586437,0.8804075349234511,0.45269325820144346,-0.15730374585051807,0.27748706860500244
1,D05,low,-0.009159410459403394,-0.20575665043364308,S2893,NU7026,DNA-PK,PRKDC,0.2839536306182543,0.6955653024700608,0.9049744377743202,0.5660114196975026,-0.10745803044652323,0.24626478724786305
1,D06,high,0.007615038323539596,-0.08088990128696304,S2207,PIK-293,PI3K,PIK3CD,0.5748477639503731,0.602461675991042,0.84762515499798885,0.7872119060466892,-0.03663743148171172,-0.31313045944497636
1,D06,low,0.00416369478612833,-0.04865454109277317,S2207,PIK-293,PI3K,PIK3CD,0.7059107582494835,0.7189624194883019,0.9093543194639078,0.8647909573996521,-0.022245423153322418,-0.24809256338651
1,D08,high,0.04925225782200911,-0.07388518725763027,S1590,TWS119,GSK-3,GSK3B,0.8599901803718109,0.946586150429656,0.982682688245329,0.9452419615782088,-0.012316464717810581,0.04170009740152054
1,D08,low,-0.10595001153378798,-0.05556927427683761,S1590,TWS119,GSK-3,GSK3B,0.23703391492523107,0.4858755332538438,0.7825172607600349,0.5336890159119496,-0.08075964290531279,0.4235465014063153
1,D10,high,0.929997228251023,0.8434466349081869,S2326,Myricetin,MEK,ACHE;APEX1;CASP6,0.0013812314894169036,0.14563810818851058,0.4514567950659936,0.1054442170203774,0.886721931579605,-1.16175999418693
1,D10,low,0.0808492259765184,0.2487911682754516,S2326,Myricetin,MEK,ACHE;APEX1;CASP6,0.12409124880802469,0.7563671579240526,0.9302844389936554,0.4273288438409815,0.164820197125985,0.18499951031685924
1,D12,high,0.2156539891040069,-0.035032194870489544,S7563,AT13148,Akt,ROCK1;ROCK2;AKT1,0.4157189189577938,0.1902085250994519,0.5196496905717026,0.6745627741579295,0.09031089711675869,-0.8387174943252304
1,D12,low,0.09170881222188511,-0.0550531085683739,S7563,AT13148,Akt,ROCK1;ROCK2;AKT1,0.8078556641985647,0.6031226781912334,0.84762515499798885,0.9199627531922214,0.018327851826755604,-0.3308670135216975
1,D13,high,-0.11423860481882069,-0.0031411164939289227,S1363,Ki8751,"VEGFR, c-Kit, PDGFR",KDR;FGFR2;KIT,0.41813473713791227,0.94815211062031,0.982682688245329,0.6758766146811386,-0.058689860656374805,-0.05394020733985677
1,D13,low,-0.04255263380770663,-0.010107509449773728,S1363,Ki8751,"VEGFR, c-Kit, PDGFR",KDR;FGFR2;KIT,0.647297553848359,0.5524812789543938,0.8158804616775156,0.8316132287207031,-0.026330071628740178,0.4152461992225807
1,D14,high,0.023775691248659393,0.053476159836575846,S7018,CZC24832,PI3K_,PIK3CB;PIK3CG;PIK3CA,0.5117676087798801,0.48883505129944727,0.7825172607600349,0.7425114632423822,0.03862592554261762,-0.43328497368139174
1,D14,low,0.06344191034748395,0.02908808910006779,S7018,CZC24832,PI3K_,PIK3CB;PIK3CG;PIK3CA,0.44313889774665016,0.8056236139417692,0.9520389282418582,0.6888999494976846,0.04626499972377587,0.14778255764608209
1,D16,high,-0.3183246720122777,0.004905727785472569,S7528,GNE-7915,LRRK,LRRK2,0.27513074149556743,0.7274690499924765,0.914188336973066,0.5617579242312156,-0.15670947211340258,0.26893931621682904
1,D16,low,-0.06435263116177571,0.021645700439955836,S7528,GNE-7915,LRRK,LRRK2,0.7361801387760867,0.8087066358867094,0.95300935273074,0.8790000428305952,-0.021353465360909936,0.14554090405965434
1,D17,high,0.12800662112927655,0.10210751985713325,S1392,Pelitinib (EKB-569),EGFR,EGFR;ABL1;CHEK1,0.1237645145881304,0.00351509588747213,0.05723940150639488,0.4273288438409815,0.1150570704932049,-4.968086708823719
1,D17,low,0.2631333813947519,0.1425673931917336,S1392,Pelitinib (EKB-569),EGFR,EGFR;ABL1;CHEK1,0.06070290074435453,0.06772329219935554,0.3003571985205184,0.3249372575078727,0.20285038729324273,-1.3715287708754689
1,D18,high,0.24184436727695602,0.1988830401244476,S1556,PHT-427,"Akt, PDK-1",AKT1,0.032988764494314225,0.8979883070717591,0.9638873451921492,0.24886260934307225,0.2203637037007018,0.08042843219606206
1,D18,low,0.006431830006033215,0.10283864259231348,S1556,PHT-427,"Akt, PDK-1",AKT1,0.4299596273631186,0.574552176914914,0.824409951329593,0.6791204039460601,0.05463523629917335,-0.36638514740183714
1,D20,low,-1.3131298148080173,0.07314802352910803,S2718,TAK-901,Aurora Kinase,AURKB;AURKA;ABL1,0.26724850419463747,0.3434270420437973,0.6962778011336123,0.5594432230475331,-0.6199908956394546,0.5978802072106236
1,D21,high,0.05366920254345494,0.500674542211904,S1577,Tie2 kinase inhibitor,Tie-2,TEK,0.17624864260000325,0.8190442105392093,0.9560038539042198,0.48080003874898675,0.2771718723776795,0.14748170805437524
1,D21,low,0.03876097726902337,0.24174243566516643,S1577,Tie2 kinase inhibitor,Tie-2,TEK,0.1981558515243101,0.6443565588042772,0.8692127055363228,0.49867819518168616,0.1402517064670949,0.4132620576991872
1,D22,low,-0.6532687365241125,-0.24378511618108994,S8366,CRT0066101,"Serine/threonin kinase,CaMK",PRKD1;PRKD2;PRKD3,0.06003352638963113,0.432735342518378,0.7604661478610425,0.32465232815488,-0.4485269263526013,0.5487539777404168
1,E02,high,-0.19808136540795618,-0.23579779111330834,S8054,ASP3026,ALK,ALK;Q6ZSR9;AAK1,0.033585041748950675,0.04133115835301393,0.22583344924086812,0.2501131445695093,-0.21693957826063226,1.9043352162070917
1,E02,low,0.005004498428275509,0.17046061256789213,S8054,ASP3026,ALK,ALK;Q6ZSR9;AAK1,0.324588818437286,0.3077757869704254,0.6552051389959203,0.6017358981918746,0.08773255549808383,0.8657967834104475
1,E03,high,-0.26050012413121254,0.00707063717447566,S1112,SGX-523,c-Met,MET;PIP4K2C;NQO2,0.30015413669924507,0.17390363002579115,0.4932271934891584,0.5813730373560124,-0.12671474347836845,0.8800258686436176
1,E03,low,0.01556959119153432,0.14425521601758548,S1112,SGX-523,c-Met,MET;PIP4K2C;NQO2,0.3162441688938026,0.6516290134671177,0.8726717964667478,0.594859985233312,0.0799124036045599,0.28284273848551883
1,E04,high,-0.5808094741724198,-0.8685176088596059,S7935,Y-39983 HCl,ROCK,ROCK1;ROCK2;Q6ZSR9,0.010044837050317045,0.01735048788313253,0.13941627322564143,0.15844168804884803,-0.7246635415160129,-2.1590163122588333
1,E04,low,-0.3489204606493225,-0.20360850330937857,S7935,Y-39983 HCl,ROCK,ROCK1;ROCK2;Q6ZSR9,0.036283206340758344,0.4393295968901979,0.7604661478610425,0.2626562075172742,-0.2762644819793505,-0.5134280150176657
1,E06,high,-0.13404067862244376,-0.014185647063333988,S1274,BX-795,"PDK-1, IKK",PDPK1;PDK1;ULK1,0.33520212574059466,0.26779731751876007,0.6112561234911346,0.6133485705040668,-0.07411316284288888,0.717682069484542
1,E06,low,0.028703915428716482,0.06850762977090671,S1274,BX-795,"PDK-1, IKK",PDPK1;PDK1;ULK1,0.4263855063919105,0.47978422704819434,0.7825172607600349,0.6779215202094069,0.048605772599811595,0.4859361338543015
1,E07,high,0.36768446052123394,0.24113879556200893,S2680,Ibrutinib (PCI-32765),Src,BTK;LYN;LCK,0.02536731332287084,0.00187372852936296,0.04456160366889952,0.224250551538289,0.3044116280416214,-4.521704902583166
1,E07,low,0.3123333578911131,0.056861799930270955,S2680,Ibrutinib (PCI-32765),Src,BTK;LYN;LCK,0.16230702440291872,0.6196837069962939,0.8552026775077918,0.46651870777677457,0.18459757891069203,-0.3163928513085013
1,E08,high,0.02502888616722329,0.48025444709259424,S2726,PH-797804,p38 MAPK,MAPK14;MAPK11;MAPK12,0.21005233263306983,0.00290138732717393,0.05328920394360368,0.5057251009642778,0.2526416666299088,2.8835050604035395
1,E08,low,0.21409246781502986,0.2695428201982021,S2726,PH-797804,p38 MAPK,MAPK14;MAPK11;MAPK12,0.02801733513690898,0.13631227317528496,0.44318789271438086,0.2316761814931801,0.24181764400661598,0.9744935065343728
1,E10,high,-0.8847015273182582,0.28112799580689457,S1113,GSK690693,Akt,AKT1;AKT2;AKT3,0.4835296267282752,0.02207238772840826,0.1595284742698714,0.7245123755980085,-0.30178676575568186,3.4363327137549295
1,E10,low,0.45505590791130224,0.2819093851111194,S1113,GSK690693,Akt,AKT1;AKT2;AKT3,0.022795587690409673,0.6229676982815741,0.8578694466137763,0.2143214357036061,0.3684826465112108,0.8287439862262175
1,E11,high,-0.1503975747128545,0.38262467811221595,S8298,CZ415,mTOR,MTOR,0.5614829846745152,0.423675755120353,0.7528053922265221,0.7761801090080362,0.11611355169968073,1.0864311794880577
1,E11,low,0.4256095770048332,0.47281851054694496,S8298,CZ415,mTOR,MTOR,0.006072850281835895,0.9968188620602784,0.997549132288894,0.13743819058891762,0.4492140437758891,-0.00465261559617162
1,E12,high,0.0015843561381688913,0.020429191288937023,S1267,"Vemurafenib (PLX4032, RG7204)",Raf,BRAF;ARAF;MAP3K20,0.8432796854609609,0.8582750888262669,0.959717094488568,0.9433149447143944,0.011006773713552957,0.10890915789119072
1,E12,low,0.009513500012762941,0.04165930524187534,S1267,"Vemurafenib (PLX4032, RG7204)",Raf,BRAF;ARAF;MAP3K20,0.6560803217012401,0.2611859348595286,0.6096762748784367,0.8325225377677583,0.025586402627319142,0.704608596286885
1,E14,high,0.4079879351621264,-0.1449047557022163,S8230,Ensartinib (X-396),ALK,ALK;MET;Q6ZSR9,0.5277805583109383,0.5210206610401646,0.7996789022256909,0.7493410712886863,0.13154158972995506,0.39526604677923705
1,E14,low,-0.12656083445046504,-0.27712739381835877,S8230,Ensartinib (X-396),ALK,ALK;MET;Q6ZSR9,0.07463050203721742,0.6686900996821454,0.8811497899145525,0.3526496250110274,-0.2018441141344119,-0.3145521020874
1,E15,high,-0.030820310751773432,-0.002854698163673735,S7306,Dorsomorphin 2HCl,AMPK,BMP4;EPHA2;FLT1,0.7655300247502086,0.2877555392096959,0.6352033302160169,0.899393198477021,-0.016837504457723584,-0.8759690364601068
1,E15,low,-0.06407978762836297,-0.1325749131609296,S7306,Dorsomorphin 2HCl,AMPK,BMP4;EPHA2;FLT1,0.18500301802070068,0.45080468833698106,0.7674111974406163,0.48756058408391423,-0.09832735039464628,0.5606883445982327
1,E16,high,-0.3930707641698321,0.0023708591870549287,S7565,WH-4-023,Src,LCK;SRC,0.25603477898398974,0.6559696485872002,0.8743621265925364,0.5522002791418258,-0.1953499524913886,-0.39334384416596824
1,E16,low,-0.2536535147615968,-0.08965995562674836,S7565,WH-4-023,Src,LCK;SRC,0.1122535098944242,0.7170096871510574,0.9093543194639078,0.41326206553597955,-0.17165673519417257,0.23207320723302727
1,E17,high,0.011860119834082488,0.12187412436961795,S6734,PF-670462,DMSO_ctrl,CK1,0.3644260628564636,0.03202180541277046,0.1935477265214356,0.6359708077446402,0.06686712210185022,-1.9822165313745257
1,E17,low,0.12042122321721681,0.03180677700712953,S6734,PF-670462,DMSO_ctrl,CK1,0.2902739068644199,0.00196957088702681,0.04456160366889952,0.570987099504577,0.07611400011217317,-6.514748022758731
1,E18,high,0.08020824465585727,-0.15492625257363565,S7799,Pexmetinib (ARRY-614),"p38 MAPK,Tie-2",ABL1;ABL2;BCR,0.7080437565649131,0.2159598076550436,0.5597743780963748,0.8657826266630614,-0.03735900395888919,-1.157742155184207
1,E18,low,0.3116509920432469,0.43126090797496097,S7799,Pexmetinib (ARRY-614),"p38 MAPK,Tie-2",ABL1;ABL2;BCR,0.015047410788307463,0.00849567021260474,0.09717149373392704,0.17873996240254722,0.3714559500091039,2.198140652502414
1,E20,high,0.10295205433367935,0.015294217325588586,S7663,Ruboxistaurin (LY333531 HCl),PKC,PRKCB;DMPK;FLT3,0.38862925258168146,0.7100989844509566,0.9090864224554892,0.6558154248937121,0.059123135829633966,-0.2247638011063844
1,E20,low,0.0704890969034265,-0.08199043499245146,S7663,Ruboxistaurin (LY333531 HCl),PKC,PRKCB;DMPK;FLT3,0.9398850507723062,0.6426439128477675,0.8686161927367352,0.9737469639468139,-0.005750669044512477,0.3059474687109251
1,E22,high,0.06784742869952066,-0.1756944578729208,S7951,STA-21,STAT,STAT3,0.6033405723216988,0.38183347038001386,0.7206402316655953,0.8062039965765397,-0.05392351458670006,0.6202871592352256
1,E22,low,0.04457363296232646,-0.2324483091992229,S7951,STA-21,STAT,STAT3,0.4293000516655705,0.5494887918293285,0.8157570668190443,0.6791204039460601,-0.09393733811844823,0.4526534243590507
